"MasterID","yr","COMID","pChem","pHab","pOverall","biological_condition","stress_condition","SQI","County","SMC_region","Regional_board","Constraint_class","ASCI","blc","bs","Cond","CSCI","Ev_FlowHab","H_AqHab","H_SubNat","hy","CRAM","IPI","PCT_SAFN","ps","TN","TP","XCMG","lon","lat","ASCI_ptile","blc_ptile","bs_ptile","Cond_ptile","CRAM_ptile","CSCI_ptile","Ev_FlowHab_ptile","H_AqHab_ptile","H_SubNat_ptile","hy_ptile","IPI_ptile","PCT_SAFN_ptile","ps_ptile","TN_ptile","TP_ptile","XCMG_ptile"
"403M01506",2015,17575737,0.947516765059451,0.888248346375314,0.994134911707821,"Impacted for CSCI","Stressed by chemistry degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","possibly constrained",1.1,82.9,47.2,1687,0.76,1,0.93,0.8,66.7,65,0.97,0.77,62.5,0.37,0.04,0.47,-118.79347,34.39739,0.955056179775281,0.49063670411985,0.299625468164794,0.629213483146067,0.419475655430712,0.588014981273408,1,0.917602996254682,0.565543071161049,0.460674157303371,0.670411985018727,0.584269662921348,0.565543071161049,0.258426966292135,0.367041198501873,0.419475655430712
"403M01522",2016,17574677,0.944636419006588,0.971824428806729,0.998440099482206,"Impacted for CSCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","possibly constrained",0.92,86.4,77.8,1595,0.4,0.72,0.96,0.55,66.7,70,0.82,0.19,50,0.49,0.05,0.66,-118.78842,34.41442,0.764044943820225,0.565543071161049,0.786516853932584,0.602996254681648,0.546816479400749,0.0973782771535581,0.591760299625468,0.955056179775281,0.277153558052434,0.460674157303371,0.408239700374532,0.164794007490637,0.524344569288389,0.314606741573034,0.400749063670412,0.621722846441948
"403M01528",2016,17573685,0.9994053071797,0.988403754974941,0.999993103796341,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","possibly constrained",0.45,90.3,58.3,2826,0.36,0.97,0.77,0.39,66.7,66,0.61,0.06,50,7.7,0.09,0.29,-119.14219,34.27599,0.0561797752808989,0.617977528089888,0.460674157303371,0.891385767790262,0.453183520599251,0.0599250936329588,0.906367041198502,0.584269662921348,0.213483146067416,0.460674157303371,0.254681647940075,0.0337078651685393,0.524344569288389,0.898876404494382,0.531835205992509,0.303370786516854
"403S02139",2012,17567345,0.192036485042908,0.37841199286881,0.497779568903109,"Healthy","Low stress","Healthy and unstressed","Ventura","Santa Clara","Los Angeles","possibly unconstrained",1,100,86,431.5,1.17,0.63,0.93,0.98,92,88,0.99,0.74,75,0,0.02,0.61,-119.0171834,34.671501105,0.898876404494382,1,0.917602996254682,0.146067415730337,0.940074906367041,0.98876404494382,0.445692883895131,0.917602996254682,0.898876404494382,0.947565543071161,0.689138576779026,0.535580524344569,0.842696629213483,0.0936329588014981,0.254681647940075,0.550561797752809
"407M01516",2015,17587628,0.999999980934997,0.999685047286682,0.999999999993995,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","likely constrained",0.51,66.5,25,7188,0.45,0.92,0.12,0.64,33.3,37,0.38,0.07,25,15,0.05,0,-119.25498,34.25539,0.116104868913858,0.228464419475655,0.149812734082397,0.99625468164794,0.131086142322097,0.134831460674157,0.865168539325843,0.0823970037453183,0.389513108614232,0.161048689138577,0.153558052434457,0.0411985018726592,0.213483146067416,0.970037453183521,0.400749063670412,0.048689138576779
"SMC00479",2011,17587628,0.999991462278611,0.999629214424056,0.999999996834336,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","likely constrained",0.53,25,31,4186,0.47,0.65,0,0.11,33,29,0.24,0.07,25,20.5,0.15,0.14,-119.24095,34.2634,0.127340823970037,0.0449438202247191,0.191011235955056,0.958801498127341,0.0411985018726592,0.176029962546816,0.471910112359551,0.0374531835205993,0.116104868913858,0.134831460674157,0.0599250936329588,0.0411985018726592,0.213483146067416,0.98876404494382,0.696629213483146,0.161048689138577
"SMC00827",2009,17567969,0.346569312110588,0.505083976644831,0.67660668241154,"Healthy","Low stress","Healthy and unstressed","Ventura","Santa Clara","Los Angeles","possibly unconstrained",0.98,100,69,718,1.04,0.54,0.84,0.96,83,85,1.02,0.79,88,2.05,0,0.76,-119.18833,34.55734,0.868913857677903,1,0.647940074906367,0.198501872659176,0.876404494382023,0.925093632958802,0.325842696629214,0.734082397003745,0.872659176029963,0.857677902621723,0.756554307116105,0.617977528089888,0.958801498127341,0.666666666666667,0.108614232209738,0.730337078651685
"SMC01151",2009,948070358,0.198033077728153,0.947419079843581,0.957831841291935,"Impacted for CSCI and ASCI","Stressed by habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles",NA,0.62,92,64,897,0.63,0.56,0.75,0.67,67,72,0.75,0.49,63,0,0,0.46,-118.97196,34.3723,0.247191011235955,0.756554307116105,0.561797752808989,0.295880149812734,0.602996254681648,0.370786516853933,0.340823970037453,0.539325842696629,0.426966292134831,0.543071161048689,0.344569288389513,0.340823970037453,0.677902621722846,0.0936329588014981,0.108614232209738,0.408239700374532
"SMC01215",2011,17573665,0.864023906386662,0.814547019847165,0.974782828209866,"Impacted for ASCI","Stressed by low levels of chemistry or habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","possibly constrained",0.59,83,56,1419,0.9,0.75,0.89,0.95,75,72,0.95,0.66,75,1.5,0.01,0.55,-119.06784,34.33968,0.198501872659176,0.535580524344569,0.393258426966292,0.554307116104869,0.602996254681648,0.741573033707865,0.655430711610487,0.835205992509363,0.835205992509363,0.756554307116105,0.606741573033708,0.471910112359551,0.842696629213483,0.595505617977528,0.179775280898876,0.48689138576779
"SMC01979",2011,17572783,0.165063012299033,0.117580720184965,0.263235504621978,"Healthy","Low stress","Healthy and unstressed","Ventura","Santa Clara","Los Angeles","likely unconstrained",1,100,89,662,1.01,0.74,0.61,1,100,97,1.07,0.89,100,0,0,0.82,-119.13624,34.45205,0.898876404494382,1,0.955056179775281,0.187265917602996,0.99625468164794,0.876404494382023,0.614232209737828,0.295880149812734,1,1,0.868913857677903,0.764044943820225,1,0.0936329588014981,0.108614232209738,0.786516853932584
"SMC02075",2012,17567333,0.480646269428451,0.752868488202834,0.871651327406355,"Healthy","Low stress","Healthy and unstressed","Ventura","Santa Clara","Los Angeles","possibly unconstrained",1.11,100,81,891,0.9,0.03,0.81,0.86,83,82,0.76,0.48,63,0,0.02,0.64,-119.03758,34.6719,0.962546816479401,1,0.876404494382023,0.292134831460674,0.816479400749064,0.741573033707865,0.0149812734082397,0.666666666666667,0.666666666666667,0.857677902621723,0.355805243445693,0.333333333333333,0.677902621722846,0.0936329588014981,0.254681647940075,0.588014981273408
"SMC05296",2012,17570065,0.265906988486958,0.806471872846523,0.857932354325425,"Healthy","Low stress","Healthy and unstressed","Ventura","Santa Clara","Los Angeles","possibly unconstrained",1.12,100,78,807,1.01,0.57,0.92,1,67,83,1.01,0.91,88,0,0.01,0.61,-118.77525,34.55457,0.970037453183521,1,0.823970037453184,0.228464419475655,0.838951310861423,0.876404494382023,0.352059925093633,0.906367041198502,1,0.543071161048689,0.745318352059925,0.782771535580524,0.958801498127341,0.0936329588014981,0.179775280898876,0.550561797752809
"SMC05759",2010,17572963,0.848521489489298,0.478175319595351,0.920954774664581,"Impacted for ASCI","Stressed by low levels of chemistry or habitat degradation","Impacted and stressed","Ventura","Santa Clara","Los Angeles","possibly constrained",0.65,92,53,1241,0.85,0.52,0.68,0.82,83,73,1,0.77,63,1.69,0.02,0.88,-119.03474,34.35232,0.329588014981273,0.756554307116105,0.348314606741573,0.48689138576779,0.621722846441948,0.692883895131086,0.314606741573034,0.378277153558052,0.606741573033708,0.857677902621723,0.722846441947566,0.584269662921348,0.677902621722846,0.617977528089888,0.254681647940075,0.835205992509363
"403M05757",2015,17570253,0.446266451773653,0.835002530394686,0.90863536570708,"Healthy","Stressed by low levels of chemistry or habitat degradation","Healthy and resilient","Los Angeles","Santa Clara","Los Angeles","possibly unconstrained",1.18,93.3,61.1,581,1.06,0.73,0.7,0.97,75,67,0.82,0.72,37.5,0,0.05,0.32,-118.43467,34.54518,0.99625468164794,0.790262172284644,0.51310861423221,0.176029962546816,0.50187265917603,0.947565543071161,0.599250936329588,0.415730337078652,0.883895131086142,0.756554307116105,0.408239700374532,0.51685393258427,0.247191011235955,0.0936329588014981,0.400749063670412,0.322097378277154
"403M05758",2015,17574585,0.994981592982552,0.801099110187393,0.999001834378788,"Impacted for ASCI","Stressed by chemistry degradation","Impacted and stressed","Los Angeles","Santa Clara","Los Angeles","possibly constrained",0.6,90.3,72.2,1241,0.81,0.75,0.88,0.78,66.7,76,1.13,0.75,75,2.8,0.69,1,-118.61254,34.43484,0.205992509363296,0.617977528089888,0.707865168539326,0.48689138576779,0.715355805243446,0.640449438202247,0.655430711610487,0.820224719101124,0.546816479400749,0.460674157303371,0.932584269662921,0.550561797752809,0.842696629213483,0.711610486891386,0.902621722846442,1
"403M05771",2015,17572225,0.685177109170696,0.810449277392496,0.940325093549922,"Healthy","Stressed by low levels of chemistry or habitat degradation","Healthy and resilient","Los Angeles","Santa Clara","Los Angeles","possibly constrained",0.89,92,77.8,880,0.91,0.82,0.85,0.82,66.7,75,1.14,0.73,62.5,0.41,0.03,1,-118.79476,34.69939,0.737827715355805,0.756554307116105,0.786516853932584,0.277153558052434,0.681647940074906,0.752808988764045,0.745318352059925,0.760299625468165,0.606741573033708,0.460674157303371,0.947565543071161,0.524344569288389,0.565543071161049,0.280898876404494,0.307116104868914,1
"404M04532",2015,948070152,0.999930648836306,0.924092455363597,0.999994735723446,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Ventura","Santa Monica Bay","Los Angeles",NA,0.7,35.8,58.3,3885,0.37,0.59,0.88,0.79,66.7,56,0.81,0.66,62.5,0.3,0.18,0.4,-118.78748,34.1744,0.426966292134831,0.0786516853932584,0.460674157303371,0.943820224719101,0.310861423220974,0.0674157303370786,0.382022471910112,0.820224719101124,0.558052434456929,0.460674157303371,0.397003745318352,0.471910112359551,0.565543071161049,0.209737827715356,0.752808988764045,0.378277153558052
"404M04599",2016,20365005,0.88256381158351,0.615046997806646,0.954792586702928,"Healthy","Stressed by low levels of chemistry or habitat degradation","Healthy and resilient","Ventura","Santa Monica Bay","Los Angeles","possibly unconstrained",0.96,100,80.6,913,1.04,0.07,0.96,1,83.3,88,0.82,0.76,87.5,0.54,0.11,0.48,-118.92442,34.09458,0.831460674157303,1,0.835205992509363,0.307116104868914,0.940074906367041,0.925093632958802,0.0262172284644195,0.955056179775281,1,0.883895131086142,0.408239700374532,0.561797752808989,0.861423220973783,0.337078651685393,0.595505617977528,0.430711610486891
"404M07346",2015,20366125,0.999875605535815,0.946218993034537,0.999993309940455,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Los Angeles","Santa Monica Bay","Los Angeles","likely constrained",0.74,90.3,55.6,3116,0.65,0.86,0.94,0.88,50,61,1.06,1,50,0.77,0.47,0.57,-118.39639,33.8024,0.49812734082397,0.617977528089888,0.367041198501873,0.917602996254682,0.355805243445693,0.397003745318352,0.775280898876405,0.921348314606742,0.722846441947566,0.288389513108614,0.850187265917603,1,0.524344569288389,0.456928838951311,0.872659176029963,0.50936329588015
"404M07349",2015,20365093,0.999298774630539,0.488902062725043,0.999641605160104,"Impacted for CSCI","Stressed by chemistry degradation","Impacted and stressed","Los Angeles","Santa Monica Bay","Los Angeles","possibly constrained",0.89,96.5,88.9,1827,0.73,0.48,0.8,1,75,84,1.15,0.96,75,3.2,1.1,1,-118.70166,34.07803,0.737827715355805,0.808988764044944,0.932584269662921,0.704119850187266,0.861423220973783,0.550561797752809,0.258426966292135,0.644194756554307,1,0.756554307116105,0.966292134831461,0.838951310861423,0.842696629213483,0.734082397003745,0.947565543071161,1
"SMC01013",2010,22549073,0.91701362987954,0.580414165358628,0.965180094629149,"Impacted for CSCI","Stressed by chemistry degradation","Impacted and stressed","Riverside","Northern San Diego","San Diego","possibly constrained",0.97,83,75,1227,0.53,0.5,0.8,0.38,75,74,0.87,1,63,0.63,0.07,0.65,-117.14397,33.48059,0.857677902621723,0.535580524344569,0.771535580524345,0.47565543071161,0.647940074906367,0.254681647940075,0.277153558052434,0.644194756554307,0.205992509363296,0.756554307116105,0.48314606741573,1,0.677902621722846,0.393258426966292,0.441947565543071,0.602996254681648
"SMC05165",2011,22547081,0.937251296306377,0.966166022489686,0.997876961770429,"Impacted for ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Riverside","Northern San Diego","San Diego","likely constrained",0.73,83,64,1110,0.84,0.32,0.59,0.59,58,67,0.83,0.4,63,0.49,0.14,0.95,-117.25571,33.58183,0.47940074906367,0.535580524344569,0.561797752808989,0.397003745318352,0.50187265917603,0.681647940074906,0.153558052434457,0.280898876404494,0.348314606741573,0.363295880149813,0.419475655430712,0.269662921348315,0.677902621722846,0.314606741573034,0.681647940074906,0.876404494382023
"SMC09325",2012,22547083,0.996045342359743,0.905894996499389,0.99962784692892,"Impacted for CSCI","Stressed by chemistry and habitat degradation","Impacted and stressed","Riverside","Northern San Diego","San Diego","possibly constrained",0.97,92,81,1770,0.78,0.25,1,0.67,75,78,0.78,0.36,63,0.64,0.42,0.63,-117.12886,33.56252,0.857677902621723,0.756554307116105,0.876404494382023,0.674157303370786,0.756554307116105,0.614232209737828,0.0973782771535581,1,0.426966292134831,0.756554307116105,0.363295880149813,0.254681647940075,0.677902621722846,0.404494382022472,0.868913857677903,0.573033707865168
"SMC11593",2012,22548347,0.888379916220562,0.974621878283499,0.997167291927839,"Impacted for ASCI","Stressed by habitat degradation","Impacted and stressed","Riverside","Northern San Diego","San Diego","possibly constrained",0.49,92,100,1035,1,0.2,0.68,0.1,67,74,0.5,0.19,38,6.8,0.03,0.56,-117.27796,33.4646,0.101123595505618,0.756554307116105,1,0.352059925093633,0.647940074906367,0.853932584269663,0.0711610486891386,0.378277153558052,0.112359550561798,0.543071161048689,0.228464419475655,0.164794007490637,0.314606741573034,0.880149812734082,0.307116104868914,0.50561797752809
"902M20161",2015,22549101,0.999943680676189,0.995484823822005,0.999999745708331,"Impacted for CSCI and ASCI","Stressed by chemistry and habitat degradation","Impacted and stressed","San Diego","Northern San Diego","San Diego","possibly unconstrained",0.61,25,25,3321,0.46,0.09,0.19,0.57,50,31,0.28,0.42,25,79,0.11,0,-117.14103,33.4187,0.224719101123595,0.0449438202247191,0.149812734082397,0.925093632958802,0.052434456928839,0.157303370786517,0.0299625468164794,0.104868913857678,0.325842696629214,0.288389513108614,0.0973782771535581,0.288389513108614,0.213483146067416,1,0.595505617977528,0.048689138576779
